SRA,contig,contig_length,circularity,classification
SRR14010969,2,87686,0,chromosome
SRR14010969,3,81389,0,chromosome
SRR14010969,4,79334,0,chromosome
SRR14010969,5,74204,0,chromosome
SRR14010969,6,71320,0,chromosome
SRR14010969,7,66088,0,chromosome
SRR14010969,8,64302,0,chromosome
SRR14010969,9,60253,0,chromosome
SRR14010969,10,58994,0,chromosome
SRR14010969,11,57011,0,chromosome
SRR14010969,12,51150,0,chromosome
SRR14010969,13,49078,0,chromosome
SRR14010969,14,49013,0,chromosome
SRR14010969,15,48769,0,chromosome
SRR14010969,16,47851,0,chromosome
SRR14010969,17,45483,0,chromosome
SRR14010969,18,44845,0,chromosome
SRR14010969,19,43865,0,chromosome
SRR14010969,20,43593,0,chromosome
SRR14010969,21,42520,0,chromosome
SRR14010969,22,38386,0,chromosome
SRR14010969,23,36572,0,chromosome
SRR14010969,24,34775,0,chromosome
SRR14010969,25,34723,0,chromosome
SRR14010969,26,34525,0,chromosome
SRR14010969,27,32896,0,chromosome
SRR14010969,28,32539,0,chromosome
SRR14010969,29,32450,0,chromosome
SRR14010969,30,32338,0,chromosome
SRR14010969,31,32298,0,chromosome
SRR14010969,32,31901,0,chromosome
SRR14010969,33,30243,0,chromosome
SRR14010969,34,30055,0,chromosome
SRR14010969,35,29116,0,chromosome
SRR14010969,36,27784,0,chromosome
SRR14010969,37,27608,0,chromosome
SRR14010969,38,26840,0,chromosome
SRR14010969,39,26809,0,chromosome
SRR14010969,40,26771,0,chromosome
SRR14010969,41,25467,0,chromosome
SRR14010969,42,24376,0,chromosome
SRR14010969,43,24000,0,chromosome
SRR14010969,44,23832,0,chromosome
SRR14010969,45,23780,0,chromosome
SRR14010969,46,23410,0,chromosome
SRR14010969,47,21486,0,chromosome
SRR14010969,48,20477,0,chromosome
SRR14010969,49,20353,0,chromosome
SRR14010969,50,20076,0,chromosome
SRR14010969,51,18229,0,chromosome
SRR14010969,52,17562,0,chromosome
SRR14010969,53,17345,0,chromosome
SRR14010969,54,17030,0,chromosome
SRR14010969,55,16182,0,chromosome
SRR14010969,56,15655,0,chromosome
SRR14010969,57,15341,0,chromosome
SRR14010969,58,14750,0,chromosome
SRR14010969,59,14377,0,chromosome
SRR14010969,60,13811,0,chromosome
SRR14010969,61,13514,0,chromosome
SRR14010969,62,13464,0,chromosome
SRR14010969,63,13151,0,chromosome
SRR14010969,64,12746,0,chromosome
SRR14010969,65,12435,0,chromosome
SRR14010969,66,12331,0,chromosome
SRR14010969,67,11666,0,chromosome
SRR14010969,68,11348,0,chromosome
SRR14010969,69,11157,0,chromosome
SRR14010969,70,11050,0,chromosome
SRR14010969,71,10831,0,chromosome
SRR14010969,72,10728,0,chromosome
SRR14010969,73,9890,0,chromosome
SRR14010969,74,9425,0,chromosome
SRR14010969,75,8904,0,chromosome
SRR14010969,76,8882,0,chromosome
SRR14010969,77,8857,0,chromosome
SRR14010969,78,8821,0,chromosome
SRR14010969,79,8736,0,chromosome
SRR14010969,80,8728,0,chromosome
SRR14010969,81,8497,0,chromosome
SRR14010969,82,7946,0,chromosome
SRR14010969,83,7927,0,chromosome
SRR14010969,84,7800,0,chromosome
SRR14010969,85,7703,0,chromosome
SRR14010969,86,7604,0,chromosome
SRR14010969,87,7239,0,chromosome
SRR14010969,88,7146,0,chromosome
SRR14010969,89,7011,0,chromosome
SRR14010969,90,6650,0,chromosome
SRR14010969,91,6570,0,chromosome
SRR14010969,92,6466,0,chromosome
SRR14010969,93,6297,0,chromosome
SRR14010969,94,6214,0,chromosome
SRR14010969,95,6176,1,plasmid
SRR14010969,96,6068,0,chromosome
SRR14010969,97,6031,0,chromosome
SRR14010969,98,5965,0,chromosome
SRR14010969,99,5909,0,chromosome
SRR14010969,100,5878,0,chromosome
SRR14010969,101,5770,0,chromosome
SRR14010969,102,5288,0,chromosome
SRR14010969,103,5191,0,chromosome
SRR14010969,104,5095,0,chromosome
SRR14010969,105,5034,0,chromosome
SRR14010969,106,5028,0,chromosome
SRR14010969,107,4926,0,chromosome
SRR14010969,108,4637,0,chromosome
SRR14010969,109,4480,0,chromosome
SRR14010969,110,4456,1,plasmid
SRR14010969,111,4157,0,chromosome
SRR14010969,112,4036,0,chromosome
SRR14010969,113,4021,0,chromosome
SRR14010969,114,3928,0,chromosome
SRR14010969,115,3880,0,chromosome
SRR14010969,116,3876,1,plasmid
SRR14010969,117,3547,0,chromosome
SRR14010969,118,3525,0,chromosome
SRR14010969,119,3453,0,chromosome
SRR14010969,120,3429,0,chromosome
SRR14010969,121,3311,0,chromosome
SRR14010969,122,3309,0,chromosome
SRR14010969,123,3237,0,chromosome
SRR14010969,124,3229,0,chromosome
SRR14010969,125,3221,0,chromosome
SRR14010969,126,3073,0,chromosome
SRR14010969,127,3028,0,chromosome
SRR14010969,128,3028,0,chromosome
SRR14010969,129,2965,0,chromosome
SRR14010969,130,2715,0,chromosome
SRR14010969,131,2662,0,chromosome
SRR14010969,132,2582,0,chromosome
SRR14010969,133,2517,0,chromosome
SRR14010969,134,2413,0,chromosome
SRR14010969,135,2358,0,chromosome
SRR14010969,136,2332,0,chromosome
SRR14010969,137,2327,0,chromosome
SRR14010969,138,2256,0,chromosome
SRR14010969,139,2159,0,chromosome
SRR14010969,140,2106,0,chromosome
SRR14010969,141,1975,0,chromosome
SRR14010969,142,1928,1,plasmid
SRR14010969,143,1888,0,chromosome
SRR14010969,144,1829,0,chromosome
SRR14010969,145,1794,0,chromosome
SRR14010969,146,1788,0,chromosome
SRR14010969,147,1759,0,chromosome
SRR14010969,148,1702,0,chromosome
SRR14010969,149,1694,0,chromosome
SRR14010969,150,1646,0,chromosome
SRR14010969,151,1572,0,chromosome
SRR14010969,152,1556,0,chromosome
SRR14010969,153,1538,0,chromosome
SRR14010969,154,1514,0,chromosome
SRR14010969,155,1503,0,chromosome
SRR14010969,156,1499,0,chromosome
SRR14010969,157,1491,0,chromosome
SRR14010969,158,1466,0,chromosome
SRR14010969,159,1459,0,chromosome
SRR14010969,160,1453,0,chromosome
SRR14010969,161,1435,0,chromosome
SRR14010969,162,1416,0,chromosome
SRR14010969,163,1311,0,chromosome
SRR14010969,164,1170,0,chromosome
SRR14010969,165,1128,0,chromosome
SRR14010969,166,998,0,chromosome
SRR14010969,167,951,0,chromosome
SRR14010969,168,912,0,chromosome
SRR14010969,169,782,0,chromosome
SRR14010969,170,763,0,chromosome
SRR14010969,171,739,0,chromosome
SRR14010969,172,691,0,chromosome
SRR14010969,173,645,0,chromosome
SRR14010969,174,611,0,chromosome
SRR14010969,175,560,0,chromosome
SRR14010969,176,504,0,chromosome
SRR14010969,177,486,0,chromosome
SRR14010969,178,482,0,chromosome
SRR14010969,179,462,0,chromosome
SRR14010969,180,452,0,chromosome
SRR14010969,181,412,0,chromosome
SRR14010969,182,405,0,chromosome
SRR14010969,183,399,0,chromosome
SRR14010969,184,395,0,chromosome
SRR14010969,185,393,0,chromosome
SRR14010969,186,386,0,chromosome
SRR14010969,187,383,0,chromosome
SRR14010969,188,368,0,chromosome
SRR14022782,100,331,0,chromosome
SRR14022782,101,326,0,chromosome
SRR14022782,102,277,0,chromosome
SRR14022782,103,269,0,chromosome
SRR14022782,104,266,0,chromosome
SRR14022782,105,264,0,chromosome
SRR14022782,106,235,0,chromosome
SRR14022782,107,225,0,chromosome
SRR14022782,108,218,0,chromosome
SRR14022782,109,201,0,chromosome
SRR14022782,10,84633,0,chromosome
SRR14022782,110,198,0,chromosome
SRR14022782,111,194,0,chromosome
SRR14022782,112,172,0,chromosome
SRR14022782,113,164,0,chromosome
SRR14022782,114,161,0,chromosome
SRR14022782,115,151,0,chromosome
SRR14022782,116,140,0,chromosome
SRR14022782,117,137,0,chromosome
SRR14022782,118,136,0,chromosome
SRR14022782,119,132,0,chromosome
SRR14022782,11,84612,0,chromosome
SRR14022782,120,130,0,chromosome
SRR14022782,121,128,0,chromosome
SRR14022782,122,128,0,chromosome
SRR14022782,123,112,0,chromosome
SRR14022782,124,112,0,chromosome
SRR14022782,125,108,0,chromosome
SRR14022782,126,108,0,chromosome
SRR14022782,127,108,0,chromosome
SRR14022782,128,108,0,chromosome
SRR14022782,129,106,0,chromosome
SRR14022782,12,82591,0,chromosome
SRR14022782,130,106,0,chromosome
SRR14022782,131,105,0,chromosome
SRR14022782,132,102,0,chromosome
SRR14022782,13,79764,0,chromosome
SRR14022782,14,78952,0,chromosome
SRR14022782,15,78084,0,chromosome
SRR14022782,16,66157,0,chromosome
SRR14022782,17,55469,0,chromosome
SRR14022782,18,54868,0,chromosome
SRR14022782,19,50668,0,chromosome
SRR14022782,1,1439978,0,chromosome
SRR14022782,20,50225,0,chromosome
SRR14022782,21,45818,0,chromosome
SRR14022782,22,43248,0,chromosome
SRR14022782,23,38311,0,chromosome
SRR14022782,24,36064,0,chromosome
SRR14022782,25,35076,0,chromosome
SRR14022782,26,34364,0,chromosome
SRR14022782,27,34345,0,chromosome
SRR14022782,28,32539,0,chromosome
SRR14022782,29,32319,0,chromosome
SRR14022782,2,1007204,0,chromosome
SRR14022782,30,30549,0,chromosome
SRR14022782,31,28807,0,chromosome
SRR14022782,32,28594,0,chromosome
SRR14022782,33,27483,0,chromosome
SRR14022782,34,27103,0,chromosome
SRR14022782,35,26459,0,chromosome
SRR14022782,36,26159,0,chromosome
SRR14022782,37,25683,0,chromosome
SRR14022782,38,21281,0,chromosome
SRR14022782,39,20962,0,chromosome
SRR14022782,3,257967,0,chromosome
SRR14022782,40,18799,0,chromosome
SRR14022782,41,18054,0,chromosome
SRR14022782,42,17812,0,chromosome
SRR14022782,43,17591,0,chromosome
SRR14022782,44,16751,0,chromosome
SRR14022782,45,16379,0,chromosome
SRR14022782,46,15388,0,chromosome
SRR14022782,47,14937,0,chromosome
SRR14022782,48,14394,0,chromosome
SRR14022782,49,13497,0,chromosome
SRR14022782,4,148553,0,chromosome
SRR14022782,50,13115,0,chromosome
SRR14022782,51,12294,0,chromosome
SRR14022782,52,11223,0,chromosome
SRR14022782,53,10051,0,chromosome
SRR14022782,54,9600,0,chromosome
SRR14022782,55,9170,0,chromosome
SRR14022782,56,8733,0,chromosome
SRR14022782,57,8504,0,chromosome
SRR14022782,58,7956,0,chromosome
SRR14022782,59,7770,0,chromosome
SRR14022782,5,137830,0,chromosome
SRR14022782,60,7603,0,chromosome
SRR14022782,61,6877,0,chromosome
SRR14022782,62,5685,0,chromosome
SRR14022782,63,5433,0,chromosome
SRR14022782,64,4732,0,chromosome
SRR14022782,65,4514,0,chromosome
SRR14022782,66,4442,0,chromosome
SRR14022782,67,4313,0,chromosome
SRR14022782,68,3570,0,chromosome
SRR14022782,69,3283,0,chromosome
SRR14022782,6,102277,0,chromosome
SRR14022782,70,2857,0,chromosome
SRR14022782,71,2824,0,chromosome
SRR14022782,72,2429,0,chromosome
SRR14022782,73,2424,0,chromosome
SRR14022782,74,2223,0,chromosome
SRR14022782,75,2006,0,chromosome
SRR14022782,76,1807,0,chromosome
SRR14022782,77,1799,1,plasmid
SRR14022782,78,1789,0,chromosome
SRR14022782,79,1537,0,chromosome
SRR14022782,7,100404,0,chromosome
SRR14022782,80,1466,0,chromosome
SRR14022782,81,1366,0,chromosome
SRR14022782,82,1266,0,chromosome
SRR14022782,83,1182,0,chromosome
SRR14022782,84,1134,0,chromosome
SRR14022782,85,732,0,chromosome
SRR14022782,86,641,0,chromosome
SRR14022782,87,611,0,chromosome
SRR14022782,88,586,0,chromosome
SRR14022782,89,512,0,chromosome
SRR14022782,8,90771,0,chromosome
SRR14022782,90,493,0,chromosome
SRR14022782,91,463,0,chromosome
SRR14022782,92,462,0,chromosome
SRR14022782,93,447,0,chromosome
SRR14022782,94,416,0,chromosome
SRR14022782,95,403,0,chromosome
SRR14022782,96,401,0,chromosome
SRR14022782,97,401,0,chromosome
SRR14022782,98,383,0,chromosome
SRR14022782,99,337,0,chromosome
SRR14022782,9,90208,0,chromosome
SRR14022769,10,5702,0,chromosome
SRR14022769,11,5385,0,chromosome
SRR14022769,12,4543,0,chromosome
SRR14022769,13,4465,1,plasmid
SRR14022769,14,4447,0,chromosome
SRR14022769,15,3213,0,chromosome
SRR14022769,16,3092,0,chromosome
SRR14022769,17,3056,0,chromosome
SRR14022769,18,2671,0,chromosome
SRR14022769,19,2606,0,chromosome
SRR14022769,1,2752521,0,chromosome
SRR14022769,20,2121,0,chromosome
SRR14022769,21,1951,0,chromosome
SRR14022769,22,1468,0,chromosome
SRR14022769,23,1142,0,chromosome
SRR14022769,2,153965,1,plasmid
SRR14022769,3,55950,1,plasmid
SRR14022769,4,21328,0,chromosome
SRR14022769,5,20021,1,plasmid
SRR14022769,6,9223,0,chromosome
SRR14022769,7,7814,0,chromosome
SRR14022769,8,6839,0,chromosome
SRR14022769,9,6351,0,chromosome
SRR14024983,10,3369,0,chromosome
SRR14024983,11,3189,0,chromosome
SRR14024983,12,2794,0,chromosome
SRR14024983,13,2638,0,chromosome
SRR14024983,14,2338,0,chromosome
SRR14024983,15,2321,0,chromosome
SRR14024983,16,2201,0,chromosome
SRR14024983,17,2094,0,chromosome
SRR14024983,18,1980,0,chromosome
SRR14024983,19,1979,0,chromosome
SRR14024983,1,1710692,0,chromosome
SRR14024983,20,1911,0,chromosome
SRR14024983,21,1812,0,chromosome
SRR14024983,22,1622,0,chromosome
SRR14024983,23,1582,0,chromosome
SRR14024983,24,1578,0,chromosome
SRR14024983,25,1519,0,chromosome
SRR14024983,26,1505,0,chromosome
SRR14024983,27,1499,0,chromosome
SRR14024983,28,1463,0,chromosome
SRR14024983,29,1463,0,chromosome
SRR14024983,2,831140,0,chromosome
SRR14024983,30,1453,0,chromosome
SRR14024983,31,1417,0,chromosome
SRR14024983,32,1409,0,chromosome
SRR14024983,33,1325,0,chromosome
SRR14024983,34,1313,0,chromosome
SRR14024983,35,1261,0,chromosome
SRR14024983,36,1244,0,chromosome
SRR14024983,37,1232,0,chromosome
SRR14024983,38,1231,0,chromosome
SRR14024983,39,1219,0,chromosome
SRR14024983,3,185865,1,plasmid
SRR14024983,40,1212,0,chromosome
SRR14024983,41,1152,0,chromosome
SRR14024983,42,1126,0,chromosome
SRR14024983,43,1126,0,chromosome
SRR14024983,44,1118,0,chromosome
SRR14024983,45,1116,0,chromosome
SRR14024983,46,1114,0,chromosome
SRR14024983,47,1110,0,chromosome
SRR14024983,48,1104,0,chromosome
SRR14024983,49,1103,0,chromosome
SRR14024983,4,36151,0,chromosome
SRR14024983,50,1103,0,chromosome
SRR14024983,51,1066,0,chromosome
SRR14024983,52,1030,0,chromosome
SRR14024983,53,1013,0,chromosome
SRR14024983,54,1012,0,chromosome
SRR14024983,55,1002,0,chromosome
SRR14024983,5,14149,0,chromosome
SRR14024983,6,5254,1,plasmid
SRR14024983,7,3706,0,chromosome
SRR14024983,8,3573,0,chromosome
SRR14024983,9,3379,0,chromosome
SRR14022777,10,5666,0,chromosome
SRR14022777,11,2004,0,chromosome
SRR14022777,12,1625,0,chromosome
SRR14022777,13,1418,0,chromosome
SRR14022777,14,1114,0,chromosome
SRR14022777,15,1070,0,chromosome
SRR14022777,16,159,0,chromosome
SRR14022777,1,2650151,1,chromosome
SRR14022777,2,190027,0,chromosome
SRR14022777,3,75946,0,chromosome
SRR14022777,4,55721,0,chromosome
SRR14022777,5,41668,0,chromosome
SRR14022777,6,40281,0,chromosome
SRR14022777,7,32924,1,plasmid
SRR14022777,8,21938,0,chromosome
SRR14022777,9,5811,0,chromosome
SRR14010961,1,535307,0,chromosome
SRR14010961,2,257106,0,chromosome
SRR14010961,3,167912,0,chromosome
SRR14010961,4,128830,0,chromosome
SRR14010961,5,95110,0,chromosome
SRR14010961,6,91668,0,chromosome
SRR14010961,7,83614,0,chromosome
SRR14010961,8,82588,0,chromosome
SRR14010961,9,73355,0,chromosome
SRR14010961,10,69955,0,chromosome
SRR14010961,11,67553,0,chromosome
SRR14010961,12,67538,0,chromosome
SRR14010961,13,61565,0,chromosome
SRR14010961,14,59544,0,chromosome
SRR14010961,15,57522,0,chromosome
SRR14010961,16,54116,0,chromosome
SRR14010961,17,53772,0,chromosome
SRR14010961,18,52554,0,chromosome
SRR14010961,19,47458,0,chromosome
SRR14010961,20,43051,0,chromosome
SRR14010961,21,41754,0,chromosome
SRR14010961,22,38754,0,chromosome
SRR14010961,23,34799,0,chromosome
SRR14010961,24,33917,0,chromosome
SRR14010961,25,31408,0,chromosome
SRR14010961,26,30466,0,chromosome
SRR14010961,27,25552,0,chromosome
SRR14010961,28,25162,0,chromosome
SRR14010961,29,22982,0,chromosome
SRR14010961,30,22632,0,chromosome
SRR14010961,31,22331,0,chromosome
SRR14010961,32,22117,0,chromosome
SRR14010961,33,20915,0,chromosome
SRR14010961,34,20669,0,chromosome
SRR14010961,35,20528,0,chromosome
SRR14010961,36,20524,0,chromosome
SRR14010961,37,19303,0,chromosome
SRR14010961,38,18668,0,chromosome
SRR14010961,39,17604,0,chromosome
SRR14010961,40,16812,0,chromosome
SRR14010961,41,16581,0,chromosome
SRR14010961,42,14235,0,chromosome
SRR14010961,43,14214,0,chromosome
SRR14010961,44,13951,0,chromosome
SRR14010961,45,13710,0,chromosome
SRR14010961,46,13610,0,chromosome
SRR14010961,47,13493,0,chromosome
SRR14010961,48,13464,0,chromosome
SRR14010961,49,13116,0,chromosome
SRR14010961,50,12861,0,chromosome
SRR14010961,51,11735,0,chromosome
SRR14010961,52,11664,0,chromosome
SRR14010961,53,11449,0,chromosome
SRR14010961,54,10763,0,chromosome
SRR14010961,55,9719,0,chromosome
SRR14010961,56,9444,0,chromosome
SRR14010961,57,9316,0,chromosome
SRR14010961,58,8235,0,chromosome
SRR14010961,59,7627,0,chromosome
SRR14010961,60,7207,0,chromosome
SRR14010961,61,6633,0,chromosome
SRR14010961,62,6229,0,chromosome
SRR14010961,63,6173,1,plasmid
SRR14010961,64,6136,0,chromosome
SRR14010961,65,5881,0,chromosome
SRR14010961,66,5694,0,chromosome
SRR14010961,67,5317,0,chromosome
SRR14010961,68,5284,0,chromosome
SRR14010961,69,5201,1,plasmid
SRR14010961,70,5095,0,chromosome
SRR14010961,71,4598,0,chromosome
SRR14010961,72,4465,1,plasmid
SRR14010961,73,4427,0,chromosome
SRR14010961,74,4418,0,chromosome
SRR14010961,75,4219,0,chromosome
SRR14010961,76,3944,0,chromosome
SRR14010961,77,3887,0,chromosome
SRR14010961,78,3870,0,chromosome
SRR14010961,79,3856,0,chromosome
SRR14010961,80,3844,0,chromosome
SRR14010961,81,3348,0,chromosome
SRR14010961,82,3317,0,chromosome
SRR14010961,83,3260,0,chromosome
SRR14010961,84,3136,0,chromosome
SRR14010961,85,3050,0,chromosome
SRR14010961,86,3029,0,chromosome
SRR14010961,87,3019,0,chromosome
SRR14010961,88,2958,0,chromosome
SRR14010961,89,2761,0,chromosome
SRR14010961,90,2344,0,chromosome
SRR14010961,91,2267,0,chromosome
SRR14010961,92,2108,0,chromosome
SRR14010961,93,2036,0,chromosome
SRR14010961,94,2007,0,chromosome
SRR14010961,95,1789,0,chromosome
SRR14010961,96,1772,0,chromosome
SRR14010961,97,1766,0,chromosome
SRR14010961,98,1695,0,chromosome
SRR14010961,99,1689,0,chromosome
SRR14010961,100,1500,0,chromosome
SRR14010961,101,1499,0,chromosome
SRR14010961,102,1494,0,chromosome
SRR14010961,103,1493,0,chromosome
SRR14010961,104,1480,0,chromosome
SRR14010961,105,1466,0,chromosome
SRR14010961,106,1461,0,chromosome
SRR14010961,107,1439,0,chromosome
SRR14010961,108,1426,0,chromosome
SRR14010961,109,1416,0,chromosome
SRR14010961,110,1374,0,chromosome
SRR14010961,111,1362,0,chromosome
SRR14010961,112,1246,0,chromosome
SRR14010961,113,1195,0,chromosome
SRR14010961,114,1141,0,chromosome
SRR14010961,115,1110,0,chromosome
SRR14010961,116,1093,0,chromosome
SRR14010961,117,1042,0,chromosome
SRR14010961,118,1024,0,chromosome
SRR14010961,119,1010,0,chromosome
SRR14010961,120,1004,0,chromosome
SRR14010961,121,983,0,chromosome
SRR14010961,122,914,0,chromosome
SRR14010961,123,912,0,chromosome
SRR14010961,124,912,0,chromosome
SRR14010961,125,905,0,chromosome
SRR14010961,126,893,0,chromosome
SRR14010961,127,893,0,chromosome
SRR14010961,128,820,0,chromosome
SRR14010961,129,812,0,chromosome
SRR14010961,130,812,0,chromosome
SRR14010961,131,804,0,chromosome
SRR14010961,132,752,0,chromosome
SRR14010961,133,732,0,chromosome
SRR14010961,134,728,0,chromosome
SRR14010961,135,699,0,chromosome
SRR14010961,136,676,0,chromosome
SRR14010961,137,672,0,chromosome
SRR14010961,138,641,0,chromosome
SRR14010961,139,626,0,chromosome
SRR14010961,140,611,0,chromosome
SRR14010961,141,582,0,chromosome
SRR14010961,142,580,0,chromosome
SRR14010961,143,549,0,chromosome
SRR14010961,144,528,0,chromosome
SRR14010961,145,515,0,chromosome
SRR14010961,146,492,0,chromosome
SRR14010961,147,462,0,chromosome
SRR14010961,148,445,0,chromosome
SRR14010961,149,403,0,chromosome
SRR14010961,150,402,0,chromosome
SRR14010961,151,383,0,chromosome
SRR14010961,152,319,0,chromosome
